kind,name,path,target,status,notes
ajax-action,chroma_get_review_queue,plugins/chroma-seo-pro-reset/inc/class-schema-quality.php,ajax_get_queue,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-schema-registry.php,action,inventory,
wp-hook,init,plugins/chroma-seo-pro-reset/inc/class-schema-registry.php,action,inventory,
wp-hook,wp_ajax_chroma_validate_schema,plugins/chroma-seo-pro-reset/inc/class-schema-validator.php,action,inventory,
wp-hook,wp_ajax_chroma_validate_post_schema,plugins/chroma-seo-pro-reset/inc/class-schema-validator.php,action,inventory,
wp-hook,chroma_schema_before_output,plugins/chroma-seo-pro-reset/inc/class-schema-validator.php,filter,inventory,
rest-route,/validate,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,'chroma/v1',inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,admin_enqueue_scripts,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_fetch_schema_inspector,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_save_schema_inspector,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_scan_schema_batch,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_get_schema_fields,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_fetch_social_preview,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_fetch_llm_data,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_save_llm_targeting,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_reset_post_schema,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_apply_schema_fix,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_fetch_live_schema,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_sync_schema_to_builder,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_save_sitemap_urls,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_parse_sitemap_urls,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_validate_url,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_clear_validation_cache,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_save_validator_setting,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_run_link_analysis,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_schema_cleanup_scan,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,wp_ajax_chroma_schema_cleanup_execute,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,rest_api_init,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,admin_init,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
wp-hook,transition_post_status,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,action,inventory,
ajax-action,chroma_fetch_schema_inspector,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_fetch_inspector_data,inventory,
ajax-action,chroma_save_schema_inspector,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_save_inspector_data,inventory,
ajax-action,chroma_scan_schema_batch,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_scan_schema_batch,inventory,
ajax-action,chroma_get_schema_fields,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_get_schema_fields,inventory,
ajax-action,chroma_fetch_social_preview,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_fetch_social_preview,inventory,
ajax-action,chroma_fetch_llm_data,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_fetch_llm_data,inventory,
ajax-action,chroma_save_llm_targeting,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_save_llm_targeting,inventory,
ajax-action,chroma_reset_post_schema,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_reset_post_schema,inventory,
ajax-action,chroma_apply_schema_fix,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_apply_schema_fix,inventory,
ajax-action,chroma_fetch_live_schema,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_fetch_live_schema,inventory,
ajax-action,chroma_sync_schema_to_builder,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_sync_schema_to_builder,inventory,
ajax-action,chroma_save_sitemap_urls,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_save_sitemap_urls,inventory,
ajax-action,chroma_parse_sitemap_urls,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_parse_sitemap_urls,inventory,
ajax-action,chroma_validate_url,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_validate_url,inventory,
ajax-action,chroma_clear_validation_cache,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_clear_validation_cache,inventory,
ajax-action,chroma_save_validator_setting,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_save_validator_setting,inventory,
ajax-action,chroma_run_link_analysis,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_run_link_analysis,inventory,
ajax-action,chroma_schema_cleanup_scan,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_schema_cleanup_scan,inventory,
ajax-action,chroma_schema_cleanup_execute,plugins/chroma-seo-pro-reset/inc/class-seo-dashboard.php,ajax_schema_cleanup_execute,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/class-sitemap-integrator.php,action,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/class-sitemap-integrator.php,action,inventory,
wp-hook,wp_sitemaps_posts_query_args,plugins/chroma-seo-pro-reset/inc/class-sitemap-integrator.php,filter,inventory,
wp-hook,redirect_canonical,plugins/chroma-seo-pro-reset/inc/class-sitemap-integrator.php,filter,inventory,
wp-hook,wpseo_sitemap_index,plugins/chroma-seo-pro-reset/inc/class-sitemap-integrator.php,filter,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/class-theme-schema-compat.php,action,inventory,
rest-route,/translations/(?P<id>\d+),plugins/chroma-seo-pro-reset/inc/class-translation-api.php,'chroma/v1',inventory,
rest-route,/translations,plugins/chroma-seo-pro-reset/inc/class-translation-api.php,'chroma/v1',inventory,
rest-route,/translate,plugins/chroma-seo-pro-reset/inc/class-translation-api.php,'chroma/v1',inventory,
rest-route,/stats,plugins/chroma-seo-pro-reset/inc/class-translation-api.php,'chroma/v1',inventory,
wp-hook,rest_api_init,plugins/chroma-seo-pro-reset/inc/class-translation-api.php,action,inventory,
wp-hook,wp_ajax_chroma_auto_translate_post,plugins/chroma-seo-pro-reset/inc/class-translation-engine.php,action,inventory,
ajax-action,chroma_auto_translate_post,plugins/chroma-seo-pro-reset/inc/class-translation-engine.php,ajax_auto_translate_post,inventory,
wp-hook,init,plugins/chroma-seo-pro-reset/inc/endpoints/kml-endpoint.php,action,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/endpoints/kml-endpoint.php,action,inventory,
rewrite-rule,^locations\.kml$,plugins/chroma-seo-pro-reset/inc/endpoints/kml-endpoint.php,,inventory,
wp-hook,add_meta_boxes,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-location-advanced-schema.php,action,inventory,
wp-hook,save_post_location,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-location-advanced-schema.php,action,inventory,
wp-hook,add_meta_boxes,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-schema-editor-metabox.php,action,inventory,
wp-hook,save_post,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-schema-editor-metabox.php,action,inventory,
wp-hook,admin_enqueue_scripts,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-schema-editor-metabox.php,action,inventory,
wp-hook,wp_ajax_chroma_get_translation_history,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-spanish-content.php,action,inventory,
wp-hook,wp_ajax_chroma_restore_translation,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-spanish-content.php,action,inventory,
ajax-action,chroma_get_translation_history,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-spanish-content.php,ajax_get_history,inventory,
ajax-action,chroma_restore_translation,plugins/chroma-seo-pro-reset/inc/meta-boxes/class-spanish-content.php,ajax_restore_translation,inventory,
php-include,class-related-locations.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-related-locations.php,exists,
php-include,class-related-programs.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-related-programs.php,exists,
php-include,class-keyword-linker.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-keyword-linker.php,exists,
php-include,class-footer-city-links.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-footer-city-links.php,exists,
php-include,class-combo-page-data.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-data.php,exists,
php-include,class-virtual-page-seo-data.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-virtual-page-seo-data.php,exists,
php-include,class-combo-page-generator.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,exists,
php-include,class-combo-ai-generator.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,exists,
php-include,class-combo-internal-links.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-internal-links.php,exists,
php-include,class-near-me-pages.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,exists,
php-include,class-dynamic-titles.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-dynamic-titles.php,exists,
php-include,class-canonical-enforcer.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-canonical-enforcer.php,exists,
php-include,class-url-consolidator.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-url-consolidator.php,exists,
php-include,class-author-tags.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-author-tags.php,exists,
php-include,class-speculation-rules.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-speculation-rules.php,exists,
php-include,class-indexnow.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-indexnow.php,exists,
php-include,class-link-equity-analyzer.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-link-equity-analyzer.php,exists,
php-include,class-geographic-seo.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,exists,
php-include,class-credential-badges.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-credential-badges.php,exists,
php-include,class-entity-seo.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-entity-seo.php,exists,
php-include,class-accessibility-seo.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-accessibility-seo.php,exists,
php-include,class-schema-bulk-ops.php,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,plugins/chroma-seo-pro-reset/inc/seo-automations/class-schema-bulk-ops.php,exists,
wp-hook,after_setup_theme,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,action,inventory,
wp-hook,init,plugins/chroma-seo-pro-reset/inc/seo-automations/bootstrap.php,action,inventory,
wp-hook,wp_body_open,plugins/chroma-seo-pro-reset/inc/seo-automations/class-accessibility-seo.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/seo-automations/class-accessibility-seo.php,action,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-accessibility-seo.php,filter,inventory,
wp-hook,post_thumbnail_html,plugins/chroma-seo-pro-reset/inc/seo-automations/class-accessibility-seo.php,filter,inventory,
wp-hook,admin_notices,plugins/chroma-seo-pro-reset/inc/seo-automations/class-accessibility-seo.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/seo-automations/class-author-tags.php,action,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-author-tags.php,filter,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/seo-automations/class-canonical-enforcer.php,action,inventory,
wp-hook,wp_robots,plugins/chroma-seo-pro-reset/inc/seo-automations/class-canonical-enforcer.php,filter,inventory,
wp-hook,wpseo_robots,plugins/chroma-seo-pro-reset/inc/seo-automations/class-canonical-enforcer.php,filter,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/seo-automations/class-canonical-enforcer.php,action,inventory,
wp-hook,wp_ajax_chroma_combo_ai_generate,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,action,inventory,
wp-hook,wp_ajax_chroma_combo_ai_bulk_generate,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,action,inventory,
wp-hook,wp_ajax_chroma_combo_bulk_status,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,action,inventory,
wp-hook,wp_ajax_chroma_combo_save_data,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,action,inventory,
wp-hook,wp_ajax_chroma_combo_get_data,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,action,inventory,
wp-hook,wp_ajax_chroma_combo_ai_translate,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,action,inventory,
wp-hook,wp_ajax_chroma_combo_ai_bulk_translate,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,action,inventory,
ajax-action,chroma_combo_ai_generate,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,ajax_generate_single,inventory,
ajax-action,chroma_combo_ai_bulk_generate,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,ajax_bulk_generate,inventory,
ajax-action,chroma_combo_bulk_status,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,ajax_bulk_status_update,inventory,
ajax-action,chroma_combo_save_data,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,ajax_save_data,inventory,
ajax-action,chroma_combo_get_data,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,ajax_get_data,inventory,
ajax-action,chroma_combo_ai_translate,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,ajax_translate_single,inventory,
ajax-action,chroma_combo_ai_bulk_translate,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-ai-generator.php,ajax_bulk_translate,inventory,
wp-hook,chroma_after_program_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-internal-links.php,action,inventory,
wp-hook,chroma_after_city_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-internal-links.php,action,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-internal-links.php,filter,inventory,
wp-hook,init,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,action,inventory,
wp-hook,query_vars,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,filter,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,action,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,action,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,action,inventory,
wp-hook,wpseo_sitemap_index,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,filter,inventory,
wp-hook,chroma_sitemap_urls,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,filter,inventory,
wp-hook,body_class,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,filter,inventory,
wp-hook,wpseo_title,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,filter,inventory,
wp-hook,pre_get_document_title,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,filter,inventory,
wp-hook,wpseo_metadesc,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,filter,inventory,
wp-hook,wpseo_opengraph_desc,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,filter,inventory,
wp-hook,admin_init,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,action,inventory,
rewrite-rule,^([a-z0-9-]+)-in-([a-z-]+)-([a-z]{2})/?$,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,,inventory,
rewrite-rule,^sitemap-combos\.xml$,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,,inventory,
rewrite-rule,^sitemap-combos-es\.xml$,plugins/chroma-seo-pro-reset/inc/seo-automations/class-combo-page-generator.php,,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-credential-badges.php,filter,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/seo-automations/class-credential-badges.php,action,inventory,
shortcode,credential_badges,plugins/chroma-seo-pro-reset/inc/seo-automations/class-credential-badges.php,,inventory,
wp-hook,document_title_parts,plugins/chroma-seo-pro-reset/inc/seo-automations/class-dynamic-titles.php,filter,inventory,
wp-hook,pre_get_document_title,plugins/chroma-seo-pro-reset/inc/seo-automations/class-dynamic-titles.php,filter,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/seo-automations/class-dynamic-titles.php,action,inventory,
wp-hook,admin_init,plugins/chroma-seo-pro-reset/inc/seo-automations/class-dynamic-titles.php,action,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/seo-automations/class-entity-seo.php,action,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-entity-seo.php,filter,inventory,
wp-hook,wp_footer,plugins/chroma-seo-pro-reset/inc/seo-automations/class-footer-city-links.php,action,inventory,
wp-hook,widgets_init,plugins/chroma-seo-pro-reset/inc/seo-automations/class-footer-city-links.php,action,inventory,
wp-hook,save_post_location,plugins/chroma-seo-pro-reset/inc/seo-automations/class-footer-city-links.php,action,inventory,
shortcode,city_links,plugins/chroma-seo-pro-reset/inc/seo-automations/class-footer-city-links.php,,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,action,inventory,
wp-hook,init,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,action,inventory,
wp-hook,query_vars,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,filter,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,action,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,action,inventory,
wp-hook,body_class,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,filter,inventory,
shortcode,nearest_location,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,,inventory,
rewrite-rule,^childcare-in-([a-z-]+)-county/?$,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,,inventory,
rewrite-rule,^daycare-(\d{5})/?$,plugins/chroma-seo-pro-reset/inc/seo-automations/class-geographic-seo.php,,inventory,
wp-hook,transition_post_status,plugins/chroma-seo-pro-reset/inc/seo-automations/class-indexnow.php,action,inventory,
wp-hook,admin_init,plugins/chroma-seo-pro-reset/inc/seo-automations/class-indexnow.php,action,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-keyword-linker.php,filter,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/seo-automations/class-keyword-linker.php,action,inventory,
wp-hook,admin_init,plugins/chroma-seo-pro-reset/inc/seo-automations/class-keyword-linker.php,action,inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro-reset/inc/seo-automations/class-link-equity-analyzer.php,action,inventory,
wp-hook,wp_ajax_chroma_link_equity_ai_preview,plugins/chroma-seo-pro-reset/inc/seo-automations/class-link-equity-analyzer.php,action,inventory,
wp-hook,wp_ajax_chroma_link_equity_ai_apply,plugins/chroma-seo-pro-reset/inc/seo-automations/class-link-equity-analyzer.php,action,inventory,
wp-hook,init,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,action,inventory,
wp-hook,query_vars,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,filter,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,action,inventory,
wp-hook,wp_enqueue_scripts,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,action,inventory,
wp-hook,chroma_sitemap_urls,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,filter,inventory,
wp-hook,body_class,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,filter,inventory,
wp-hook,pre_get_document_title,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,filter,inventory,
wp-hook,wpseo_title,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,filter,inventory,
wp-hook,wpseo_metadesc,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,filter,inventory,
wp-hook,wpseo_opengraph_desc,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,filter,inventory,
rewrite-rule,^,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,,inventory,
rewrite-rule,^,plugins/chroma-seo-pro-reset/inc/seo-automations/class-near-me-pages.php,,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-related-locations.php,filter,inventory,
wp-hook,wp_enqueue_scripts,plugins/chroma-seo-pro-reset/inc/seo-automations/class-related-locations.php,action,inventory,
shortcode,related_locations,plugins/chroma-seo-pro-reset/inc/seo-automations/class-related-locations.php,,inventory,
wp-hook,the_content,plugins/chroma-seo-pro-reset/inc/seo-automations/class-related-programs.php,filter,inventory,
wp-hook,wp_ajax_chroma_bulk_reset_schema,plugins/chroma-seo-pro-reset/inc/seo-automations/class-schema-bulk-ops.php,action,inventory,
wp-hook,wp_ajax_chroma_bulk_reset_faq,plugins/chroma-seo-pro-reset/inc/seo-automations/class-schema-bulk-ops.php,action,inventory,
ajax-action,chroma_bulk_reset_schema,plugins/chroma-seo-pro-reset/inc/seo-automations/class-schema-bulk-ops.php,ajax_reset_schema,inventory,
ajax-action,chroma_bulk_reset_faq,plugins/chroma-seo-pro-reset/inc/seo-automations/class-schema-bulk-ops.php,ajax_reset_faq,inventory,
wp-hook,wp_head,plugins/chroma-seo-pro-reset/inc/seo-automations/class-speculation-rules.php,action,inventory,
wp-hook,template_redirect,plugins/chroma-seo-pro-reset/inc/seo-automations/class-url-consolidator.php,action,inventory,
wp-hook,wpseo_title,plugins/chroma-seo-pro-reset/inc/seo-automations/class-virtual-page-seo-data.php,filter,inventory,
wp-hook,pre_get_document_title,plugins/chroma-seo-pro-reset/inc/seo-automations/class-virtual-page-seo-data.php,filter,inventory,
wp-hook,wpseo_metadesc,plugins/chroma-seo-pro-reset/inc/seo-automations/class-virtual-page-seo-data.php,filter,inventory,
wp-hook,wpseo_opengraph_desc,plugins/chroma-seo-pro-reset/inc/seo-automations/class-virtual-page-seo-data.php,filter,inventory,
wp-hook,wpseo_robots,plugins/chroma-seo-pro-reset/inc/seo-automations/class-virtual-page-seo-data.php,filter,inventory,
rest-route,/citation-facts,plugins/chroma-seo-pro/inc/class-citation-datasets.php,'chroma/v1',inventory,
wp-hook,admin_menu,plugins/chroma-seo-pro/inc/class-citation-datasets.php,action,inventory,
wp-hook,admin_init,plugins/chroma-seo-pro/inc/class-citation-datasets.php,action,inventory,
wp-hook,rest_api_init,plugins/chroma-seo-pro/inc/class-citation-datasets.php,action,inventory,
php-include,wp-load.php,purge_caches.php,wp-load.php,missing,
php-include,wp-load.php,test_sitemap_fetch2.php,wp-load.php,missing,
animation-interaction,keyframes,AUDIT-2-ABOUT-PAGE.md,1,inventory,
animation-interaction,keyframes,chroma-excellence-theme/assets/css/font-awesome.css,7,inventory,
animation-interaction,css-animation,chroma-excellence-theme/assets/css/font-awesome.css,16,inventory,
animation-interaction,keyframes,chroma-excellence-theme/assets/css/input.css,1,inventory,
animation-interaction,css-animation,chroma-excellence-theme/assets/css/input.css,3,inventory,
animation-interaction,keyframes,chroma-excellence-theme/assets/css/main.css,4,inventory,
animation-interaction,css-animation,chroma-excellence-theme/assets/css/main.css,6,inventory,
animation-interaction,keyframes,chroma-excellence-theme/assets/css/page-effects.css,1,inventory,
animation-interaction,css-animation,chroma-excellence-theme/assets/css/page-effects.css,2,inventory,
